Gene name,Mutated samples,Samples tested
KRAS_ENST00000311936,26803,80177
KRAS_ENST00000557334,25974,80177
KRAS,25973,80177
KRAS_ENST00000556131,25269,80177
BRAF,11764,95203
TP53,8885,20111
APC,7558,15981
APC_ENST00000508376,6890,15981
BRAF_ENST00000496384,5801,95203
BRAF_ENST00000644969,5799,95203
BRAF_ENST00000288602,5798,95203
TP53_ENST00000413465,5699,20111
TP53_ENST00000619485,5698,20111
TP53_ENST00000622645,5698,20111
TP53_ENST00000610292,5698,20111
TP53_ENST00000617185,5698,20111
TP53_ENST00000420246,5698,20111
TP53_ENST00000620739,5698,20111
TP53_ENST00000445888,5698,20111
TP53_ENST00000610538,5698,20111
TP53_ENST00000455263,5698,20111
TP53_ENST00000359597,5696,20111
TP53_ENST00000615910,5695,20111
TP53_ENST00000510385,5454,20111
TP53_ENST00000504290,5454,20111
TP53_ENST00000610623,5454,20111
TP53_ENST00000504937,5454,20111
TP53_ENST00000618944,5454,20111
TP53_ENST00000619186,5454,20111
PIK3CA,3250,23076
PIK3CA_ENST00000643187,2807,23076
TTN_ENST00000591111,1683,3233
TTN_ENST00000460472,1683,3233
TTN,1683,3233
TTN_ENST00000342992,1683,3233
TTN_ENST00000342175,1682,3233
TTN_ENST00000359218,1682,3233
TTN_ENST00000615779,1682,3233
PCDHA1,1374,2803
PCDHA1_ENST00000394633,1374,2803
PCDHA2,1335,2813
PCDHA3,1289,2813
PCDHA4_ENST00000512229,1229,2813
PCDHA4,1228,2813
PCDHGA1,1196,2675
PCDHGA2,1173,2651
PCDHA5,1166,2836
PCDHA5_ENST00000529619,1166,2836
PCDHGA3,1131,2675
PCDHA6,1105,2813
PCDHA6_ENST00000527624,1105,2813
FBXW7,1103,10678
PCDHGB1,1096,2640
PCDHGA4,1056,2640
PCDHA7,1045,2813
PCDHGB2,1032,2640
SMAD4,1011,10511
SYNE1_ENST00000423061,1007,3430
SYNE1,1007,3430
SYNE1_ENST00000341594,1007,3430
PCDHGA5,999,2640
PCDHA8,966,2813
PCDHGB3,955,2640
MUC16,954,3241
SMAD4_ENST00000398417,937,10511
SMAD4_ENST00000588745,924,10511
PCDHGA6,904,2640
PCDHA9,883,2836
OBSCN,856,3234
OBSCN_ENST00000636875,856,3234
OBSCN_ENST00000366707,856,3234
OBSCN_ENST00000422127,856,3234
FBXW7_ENST00000281708,849,10678
FBXW7_ENST00000603841,848,10678
PCDHGA7,844,2640
TGFBR2_ENST00000295754,832,6557
FBXW7_ENST00000296555,818,10678
FBXW7_ENST00000263981,810,10678
FBXW7_ENST00000393956,810,10678
PCDHGB4,792,2640
PCDHA10,789,2812
PCDHA10_ENST00000506939,789,2812
OBSCN_ENST00000284548,764,3234
PCDHGA8,746,2640
PCDHA11,690,2836
PCDHGB5,688,2640
LRP1B,658,3453
CTNNB1,654,12551
PCDHGA9,649,2640
FAT4,642,2873
NRAS,633,16337
RNF43,631,5124
NEB_ENST00000427231,616,2675
NEB_ENST00000397345,616,2675
NEB_ENST00000172853,616,2675
CSMD3,616,3466
NEB_ENST00000409198,616,2675
NEB,616,2675
NEB_ENST00000604864,615,2675
NEB_ENST00000603639,615,2675
CSMD3_ENST00000455883,613,3466
TTN_ENST00000360870,612,3233
TCF7L2_ENST00000369397,611,4824
TCF7L2_ENST00000538897,610,4824
TCF7L2_ENST00000534894,610,4824
TCF7L2_ENST00000542695,610,4824
TCF7L2,610,4824
PCDHGB6,610,2640
TCF7L2_ENST00000543371,610,4824
TCF7L2_ENST00000536810,610,4824
TCF7L2_ENST00000355995,610,4824
TCF7L2_ENST00000545257,607,4824
TCF7L2_ENST00000355717,605,4824
TCF7L2_ENST00000629706,603,4824
MUC4_ENST00000346145,601,3119
MUC4_ENST00000349607,601,3119
MUC4,601,3119
MUC4_ENST00000475231,601,3119
CTNNB1_ENST00000643297,599,12551
CTNNB1_ENST00000642992,599,12551
CTNNB1_ENST00000396183,599,12551
CTNNB1_ENST00000647390,599,12551
CTNNB1_ENST00000645276,599,12551
CTNNB1_ENST00000646174,599,12551
CTNNB1_ENST00000450969,599,12551
CTNNB1_ENST00000645900,599,12551
CTNNB1_ENST00000642426,599,12551
CTNNB1_ENST00000642986,599,12551
CTNNB1_ENST00000642836,599,12551
CTNNB1_ENST00000643992,599,12551
CTNNB1_ENST00000644524,599,12551
CTNNB1_ENST00000647264,599,12551
CTNNB1_ENST00000646725,599,12551
CTNNB1_ENST00000396185,599,12551
CTNNB1_ENST00000645982,599,12551
CTNNB1_ENST00000453024,599,12551
CTNNB1_ENST00000646369,599,12551
CTNNB1_ENST00000405570,599,12551
CTNNB1_ENST00000644678,599,12551
CTNNB1_ENST00000349496,599,12551
CTNNB1_ENST00000646381,599,12551
CTNNB1_ENST00000643977,599,12551
CTNNB1_ENST00000645493,599,12551
CTNNB1_ENST00000646116,599,12551
CTNNB1_ENST00000643541,599,12551
CTNNB1_ENST00000642886,599,12551
CTNNB1_ENST00000433400,599,12551
CTNNB1_ENST00000642248,599,12551
CTNNB1_ENST00000644873,599,12551
CTNNB1_ENST00000431914,599,12551
CTNNB1_ENST00000644867,599,12551
CTNNB1_ENST00000643031,599,12551
CTNNB1_ENST00000645210,599,12551
CTNNB1_ENST00000642315,599,12551
CTNNB1_ENST00000441708,598,12551
CSMD3_ENST00000343508,597,3466
KMT2C,595,4513
KMT2C_ENST00000355193,592,4513
CTNNB1_ENST00000644138,581,12551
TCF7L2_ENST00000352065,574,4824
TCF7L2_ENST00000369395,574,4824
PCDHA12,573,2801
ATM,563,6368
PCDHGA10,560,2675
ATM_ENST00000452508,553,6368
KMT2D,534,4271
GNAS_ENST00000313949,532,8355
GNAS_ENST00000371075,532,8355
FAT3_ENST00000409404,514,2652
PCDHGB7,513,2640
RYR1_ENST00000355481,512,2939
FLG,511,2811
RYR1,509,2939
RYR2,506,2745
FAT3,504,2652
RNF43_ENST00000583753,502,5124
RNF43_ENST00000407977,502,5124
RNF43_ENST00000577716,502,5124
RYR2_ENST00000360064,501,2745
RNF43_ENST00000581868,499,5124
DNAH5,497,2677
CSMD1_ENST00000602723,485,2675
CSMD1,485,2675
CSMD1_ENST00000602557,485,2675
CSMD1_ENST00000520002,485,2675
CSMD1_ENST00000400186,485,2675
PTEN,480,9021
SDK1_ENST00000615806,475,2675
SDK1,475,2675
ARID1A,473,5060
AMER1,470,5420
GNAS,465,8355
CSMD1_ENST00000537824,464,2675
AMER1_ENST00000374869,463,5420
SDK1_ENST00000389531,463,2675
GNAS_ENST00000371102,463,8355
RNF43_ENST00000577625,462,5124
DST,461,2776
ARID1A_ENST00000457599,460,5060
ARID1A_ENST00000430799,460,5060
PTPRT,459,4424
PTPRT_ENST00000373187,458,4424
PTPRT_ENST00000373184,458,4424
FAT4_ENST00000335110,458,2873
PTPRT_ENST00000373201,458,4424
PTPRT_ENST00000356100,458,4424
PTPRT_ENST00000373193,458,4424
PTPRT_ENST00000373190,458,4424
PCDHGA11,452,2640
DST_ENST00000421834,452,2776
PCDHGA11_ENST00000518882,452,2640
DST_ENST00000370788,452,2776
DST_ENST00000361203,452,2776
POLE,450,5846
ZFHX4_ENST00000518282,450,2676
ZFHX4,450,2676
AHNAK2,449,2640
USH2A,448,2811
ZFHX3,444,4004
PLEC_ENST00000436759,443,2675
PLEC_ENST00000527096,443,2675
PLEC_ENST00000356346,440,2675
PLEC_ENST00000354958,440,2675
ABCA13,439,2651
DST_ENST00000244364,437,2776
HMCN1,437,2812
TSPEAR,435,2677
TSPEAR_ENST00000613245,435,2677
TSPEAR_ENST00000614657,435,2677
PLEC,434,2675
PCLO,434,2640
ZFHX3_ENST00000397992,432,4004
ACVR2A,432,3735
ZFHX3_ENST00000268489,432,4004
NF1,430,4673
AHNAK2_ENST00000557457,429,2640
PLEC_ENST00000398774,429,2675
ROBO2,428,2675
PLEC_ENST00000354589,428,2675
PCDHA13_ENST00000409494,427,2812
PCDHA13,427,2811
PLEC_ENST00000345136,427,2675
PLEC_ENST00000357649,427,2675
NF1_ENST00000356175,427,4673
ARID1A_ENST00000374152,427,5060
SOX9,423,4117
SOX9_ENST00000645356,423,4117
RYR3,417,2811
RYR3_ENST00000415757,417,2811
RYR3_ENST00000622037,417,2811
RYR3_ENST00000389232,417,2811
RYR3_ENST00000634418,415,2811
PCLO_ENST00000423517,414,2640
DNAH11,413,2675
DNAH11_ENST00000328843,413,2675
DNAH11_ENST00000620169,411,2675
DMD,411,2840
PTPRS,411,3967
DMD_ENST00000620040,409,2840
GNAS_ENST00000371085,409,8355
PTPRS_ENST00000353284,408,3967
PTPRS_ENST00000592099,408,3967
PTPRS_ENST00000588012,408,3967
LRP2,408,2837
PTPRS_ENST00000262963,408,3967
DMD_ENST00000378677,407,2840
FAT1,407,4067
DMD_ENST00000619831,405,2840
POLE_ENST00000535270,404,5846
FAT1_ENST00000614102,402,4067
PCDH15_ENST00000644397,401,2811
PCDH15_ENST00000373965,401,2811
PCDH15_ENST00000614895,401,2811
PCDH15_ENST00000414778,401,2811
PCDH15_ENST00000495484,400,2811
PCDH15_ENST00000616114,400,2811
PCDH15_ENST00000621708,400,2811
PCDHA2_ENST00000520672,397,2811
MUC17,396,2800
COL6A3_ENST00000353578,395,2813
COL6A3_ENST00000472056,395,2813
COL6A3_ENST00000347401,395,2813
COL6A3,395,2813
COL6A3_ENST00000409809,394,2813
COL5A1,392,2811
COL5A1_ENST00000618395,392,2811
MUC5B,391,2640
TENM2_ENST00000518659,386,2640
AC058822.1,386,2728
DNAH17,384,2675
DNAH17_ENST00000585328,384,2675
CDH23_ENST00000622827,383,2675
CDH23_ENST00000224721,383,2675
MACF1_ENST00000567887,381,2677
MACF1_ENST00000372915,381,2677
MACF1,381,2677
TGFBR2,380,6557
ERBB4,380,6134
MACF1_ENST00000564288,377,2677
SPTA1_ENST00000368147,376,2835
SPTA1,376,2835
NBEA_ENST00000629018,375,2675
NBEA_ENST00000310336,375,2675
MSH6,375,5504
NBEA_ENST00000379939,375,2675
NBEA,375,2675
PCDH17,372,2651
PCDHGA12,372,2651
PCDH15_ENST00000395438,369,2811
PCDH15_ENST00000395446,369,2811
PCDH15_ENST00000395440,369,2811
PCDH15_ENST00000395442,369,2811
PCDH15_ENST00000395445,369,2811
PCDH15_ENST00000617271,369,2811
PCDH15_ENST00000409834,369,2811
PCDH15_ENST00000612394,369,2811
PCDH15_ENST00000613657,369,2811
ERBB4_ENST00000436443,368,6134
TRRAP_ENST00000355540,368,3184
TRRAP_ENST00000628380,368,3184
TRRAP,368,3184
TRRAP_ENST00000446306,368,3184
FBN2,366,2675
MYCBP2_ENST00000357337,365,2651
MYCBP2,365,2651
NRXN1_ENST00000406316,362,2651
DNAH10,362,2651
NRXN1_ENST00000625672,362,2651
DNAH10_ENST00000409039,362,2651
FBN2_ENST00000262464,361,2675
PTPRT_ENST00000612229,360,4424
FBN2_ENST00000619499,360,2675
NRXN1_ENST00000401669,359,2651
NRXN1,359,2651
NRXN1_ENST00000405472,359,2651
NRXN1_ENST00000630543,358,2651
PCDH15_ENST00000395432,358,2811
PCDH15_ENST00000395430,358,2811
PCDH15_ENST00000617051,358,2811
PCDH15_ENST00000361849,358,2811
PCDH15_ENST00000437009,358,2811
PCDH15_ENST00000395433,358,2811
PCDH15_ENST00000622048,358,2811
PCDH15_ENST00000320301,358,2811
PCDH15,358,2811
CACNA1B_ENST00000371355,356,2675
CACNA1B,356,2675
CACNA1B_ENST00000277551,356,2675
CACNA1B_ENST00000371357,356,2675
CACNA1B_ENST00000277549,356,2675
CSMD2_ENST00000373388,356,2651
CSMD2_ENST00000619121,356,2651
CACNA1B_ENST00000371363,356,2675
CSMD2,356,2651
HERC2,355,2811
PXDNL,353,2652
ANK2_ENST00000506722,353,2677
RNF213,352,2996
ACVR2A_ENST00000535787,352,3735
ACVR2A_ENST00000404590,352,3735
RNF213_ENST00000508628,352,2996
GNAS_ENST00000354359,351,8355
GNAS_ENST00000371095,351,8355
GNAS_ENST00000265620,351,8355
PTPRT_ENST00000618610,351,4424
GNAS_ENST00000306090,350,8355
MTOR,349,4630
SACS,348,2678
SACS_ENST00000455470,348,2678
AHNAK_ENST00000257247,348,2651
AHNAK_ENST00000530124,348,2651
EGFR,348,10166
GLI3,348,2677
SACS_ENST00000423156,348,2678
ANK2,347,2677
ERBB4_ENST00000402597,346,6134
ANK2_ENST00000394537,346,2677
DSCAM,346,2651
NOTCH1,346,5282
CARD11,345,4356
PKHD1,344,2802
AF241726.2,343,2640
SACS_ENST00000402364,343,2678
SSPO,343,2640
EP400_ENST00000389561,342,2937
RP1L1,342,2676
ANK2_ENST00000264366,342,2677
EP400,342,2937
FAT2,341,2811
TENM2_ENST00000519204,341,2640
MUC6,340,2640
C11orf65_ENST00000525729,340,2790
GLI3_ENST00000479210,340,2677
ADGRV1_ENST00000645211,339,2651
ADGRV1,339,2651
TENM2,338,2640
TG,338,2675
MDN1,338,2651
MDN1_ENST00000629399,338,2651
DOCK2,337,2811
HECW1_ENST00000453890,336,2651
ERBB2,336,7383
HECW1,336,2651
ROBO1,336,2675
DNAH8,335,2677
DCHS2_ENST00000357232,335,2811
NCOR2_ENST00000429285,334,2652
NCOR2_ENST00000404621,334,2652
NCOR2,333,2652
MSH6_ENST00000614496,332,5504
MSH6_ENST00000622629,332,5504
MSH6_ENST00000540021,332,5504
APOB,331,2747
AHNAK,331,2651
FRAS1,331,2675
UBR4,331,2677
LAMA2_ENST00000617695,328,2837
LAMA1,328,2835
LRP1,328,2677
DNAH8_ENST00000359357,328,2677
LAMA2_ENST00000618192,328,2837
DPP10_ENST00000410059,327,2835
LAMA2,327,2837
EP300,327,4708
HBG2_ENST00000380252,327,2651
HYDIN,327,2651
MACF1_ENST00000289893,326,2677
KIAA1109,325,2640
KIAA1109_ENST00000388738,325,2640
TENM3,323,2640
CREBBP,322,4601
ERBB2_ENST00000584601,322,7383
NOTCH3,322,4017
FREM2,322,2651
VPS13B,322,2677
VPS13B_ENST00000357162,322,2677
EGFR_ENST00000454757,322,10166
ERBB2_ENST00000406381,322,7383
LAMA5,322,2651
DYNC2H1_ENST00000375735,321,2640
FBXO11_ENST00000405808,321,2922
CREBBP_ENST00000382070,321,4601
DPP10_ENST00000409163,320,2835
FBN3_ENST00000601739,320,2651
KMT2A,320,4277
FBN3_ENST00000270509,320,2651
ANK3_ENST00000503366,320,2651
DYNC2H1_ENST00000334267,320,2640
ANK3_ENST00000373827,320,2651
ATP10A,320,2675
FBN3,320,2651
GRIN2A,319,4041
ERBB2_ENST00000541774,319,7383
DYNC2H1,319,2640
TENM4,319,2640
CACNA1E_ENST00000621791,318,2651
HECTD4_ENST00000550722,318,2641
HECTD4,318,2641
ALK,318,4982
SYNE1_ENST00000367253,318,3430
MSH6_ENST00000538136,318,5504
CACNA1E_ENST00000367570,318,2651
HSPG2,318,2676
CACNA1E_ENST00000358338,317,2651
ERBB2_ENST00000584450,317,7383
PRKDC_ENST00000338368,317,2816
ERBB2_ENST00000445658,317,7383
KMT2A_ENST00000389506,317,4277
PRKDC,317,2816
CACNA1E_ENST00000367567,317,2651
CACNA1E_ENST00000621551,317,2651
ANKRD11_ENST00000378330,316,3960
CACNA1E,316,2651
ANKRD11_ENST00000642600,316,3960
CACNA1E_ENST00000360108,316,2651
ANKRD11,316,3960
CACNA1E_ENST00000357570,316,2651
PREX2,315,2803
HBE1_ENST00000380237,315,2651
HBE1,315,2651
ANK3,315,2651
ROBO1_ENST00000436010,315,2675
ROBO1_ENST00000618833,315,2675
ROBO1_ENST00000618846,315,2675
ROBO1_ENST00000495273,314,2675
DNAH9,313,2677
DNAH9_ENST00000454412,313,2677
SPEG,313,2670
GRIN2A_ENST00000330684,313,4041
GRIN2A_ENST00000562109,313,4041
DIDO1_ENST00000395343,312,2651
TRPS1_ENST00000640765,312,2651
DIDO1,312,2651
TRPS1,312,2651
COL12A1,311,2675
COL12A1_ENST00000615798,311,2675
MED12L,311,2681
ATRX,311,4258
DSCAM_ENST00000617870,310,2651
ROBO1_ENST00000467549,310,2675
TRPS1_ENST00000220888,310,2651
CUBN,310,2678
SYNE2,309,2677
TRPS1_ENST00000520276,309,2651
SYNE2_ENST00000357395,309,2677
SYNE2_ENST00000344113,309,2677
SYNE2_ENST00000554584,309,2677
MED12L_ENST00000273432,308,2681
COL22A1,308,2651
DNAH8_ENST00000449981,308,2677
ZNF536,308,2675
TECTA,308,2680
TECTA_ENST00000642222,308,2680
COL22A1_ENST00000435777,307,2651
PLXNA4_ENST00000321063,307,2652
RELN,307,2835
TECTA_ENST00000264037,307,2680
COL12A1_ENST00000345356,307,2675
RELN_ENST00000343529,307,2835
RELN_ENST00000424685,307,2835
ROBO2_ENST00000461745,307,2675
PLXNA4,307,2652
ROBO2_ENST00000332191,307,2675
CACNA1H_ENST00000358590,306,2675
CACNA1H_ENST00000565831,306,2675
CACNA1H,306,2675
FLT4,306,4406
CACNA1H_ENST00000638323,306,2675
ARID1B_ENST00000636930,305,4102
ARID1B,305,4102
ARID1B_ENST00000350026,305,4102
ATRX_ENST00000395603,305,4258
TRPS1_ENST00000519076,304,2651
COL12A1_ENST00000483888,304,2675
PCDH10,303,2651
FRY_ENST00000645780,303,2675
COL12A1_ENST00000416123,303,2675
FRY_ENST00000647500,303,2675
FLNC,302,2835
FLNC_ENST00000346177,302,2835
NALCN,302,2677
TNXB_ENST00000644971,300,2651
DNAH2,300,2651
DNAH2_ENST00000389173,300,2651
TNXB_ENST00000375244,300,2651
TRPM3_ENST00000357533,299,2651
HRNR,299,2651
FLT4_ENST00000393347,298,4406
UNC79,298,2677
SMARCA4,298,4612
PKHD1_ENST00000340994,297,2802
SMARCA4_ENST00000450717,296,4612
SMARCA4_ENST00000541122,296,4612
SMARCA4_ENST00000646484,296,4612
SMARCA4_ENST00000643296,296,4612
SMARCA4_ENST00000645460,296,4612
SMARCA4_ENST00000647230,296,4612
SMARCA4_ENST00000644737,296,4612
SMARCA4_ENST00000413806,296,4612
SMARCA4_ENST00000642628,296,4612
SMARCA4_ENST00000444061,296,4612
SMARCA4_ENST00000589677,296,4612
SMARCA4_ENST00000590574,296,4612
SMARCA4_ENST00000646510,296,4612
SMARCA4_ENST00000642726,296,4612
DOCK3,296,2651
SMARCA4_ENST00000429416,296,4612
SMARCA4_ENST00000646693,296,4612
SMARCA4_ENST00000643549,296,4612
RIMS2,295,2675
UNC79_ENST00000553484,294,2677
KIF26B,294,2640
DYNC1H1,293,2651
UNC79_ENST00000555664,293,2677
VCAN,293,2811
VCAN_ENST00000342785,292,2811
UNC79_ENST00000393151,292,2677
VCAN_ENST00000502527,292,2811
VCAN_ENST00000512590,292,2811
VCAN_ENST00000343200,292,2811
AL132671.2,292,2702
DOCK8,291,2651
PDZD2,291,2675
DOCK2_ENST00000520908,291,2811
EGFR_ENST00000638463,291,10166
ARID1A_ENST00000615191,290,5060
DPP10_ENST00000310323,290,2835
DPP10,289,2835
COL18A1_ENST00000400337,289,2811
FRY_ENST00000380250,288,2675
FRY_ENST00000642040,288,2675
FLT4_ENST00000502649,288,4406
FLT4_ENST00000619105,288,4406
MYO16_ENST00000356711,288,2675
FRY,288,2675
DNAH7,287,2651
MYO16,287,2675
DSCAML1,287,2677
DSCAML1_ENST00000527706,286,2677
UTRN,286,2651
TAF1L,286,3493
MYO16_ENST00000357550,286,2675
EPPK1,286,2640
PTPRD,285,4225
PDE4DIP_ENST00000585156,285,2776
PDE4DIP_ENST00000524974,285,2776
SYNE1_ENST00000367248,285,3430
MMP26,285,2651
EPPK1_ENST00000568225,285,2640
ASTN2,284,2677
ASTN2_ENST00000361477,284,2677
ASTN2_ENST00000313400,284,2677
ERBB3,284,5451
XIRP2_ENST00000409043,283,2651
FN1_ENST00000421182,283,2802
FN1_ENST00000336916,283,2802
FN1,283,2802
XIRP2,283,2651
PDE4DIP_ENST00000618462,283,2776
BSN,283,2651
FN1_ENST00000323926,283,2802
FN1_ENST00000359671,283,2802
XIRP2_ENST00000409728,283,2651
HDAC9_ENST00000406451,283,2651
FN1_ENST00000357867,283,2802
FN1_ENST00000446046,282,2802
CTNNA2_ENST00000466387,282,2675
AKAP9,282,2962
FN1_ENST00000432072,282,2802
NRG1_ENST00000519301,282,2652
FN1_ENST00000443816,282,2802
FN1_ENST00000356005,282,2802
MYO15A,281,2651
MYO15A_ENST00000647165,281,2651
MYO15A_ENST00000615845,281,2651
SPEN,280,4085
DIP2C,280,2677
ZIM2_ENST00000593711,279,2641
HDAC9_ENST00000401921,279,2651
CTNNA2_ENST00000629316,279,2675
ZIM2,279,2641
ZIM2_ENST00000599935,279,2641
CTNNA2_ENST00000496558,279,2675
PTPRD_ENST00000397606,278,4225
PTPRD_ENST00000537002,278,4225
ARID2,278,4327
ITGB4,278,3279
MYH11_ENST00000452625,278,2835
PTPRD_ENST00000486161,278,4225
ZIM2_ENST00000601070,278,2641
DYSF_ENST00000413539,278,2677
MYH11_ENST00000576790,278,2835
PTPRD_ENST00000540109,278,4225
PTPRD_ENST00000355233,278,4225
ITGB4_ENST00000449880,278,3279
PAPPA2,278,2675
DIP2C_ENST00000634311,278,2677
HDAC9,278,2651
PTPRD_ENST00000397617,278,4225
DYSF_ENST00000409762,278,2677
PTPRD_ENST00000356435,278,4225
ITGB4_ENST00000450894,278,3279
DYSF_ENST00000258104,278,2677
DYSF_ENST00000409582,278,2677
PTPRD_ENST00000397611,278,4225
DYSF_ENST00000429174,278,2677
MYH11,278,2835
DYSF,277,2677
AKAP9_ENST00000359028,277,2962
DYSF_ENST00000409744,277,2677
DYSF_ENST00000410041,277,2677
VWF,277,2837
PTCH1_ENST00000437951,277,4335
FNDC1,277,2675
ITGB4_ENST00000579662,277,3279
PTCH1_ENST00000430669,277,4335
MYH11_ENST00000300036,277,2835
DYSF_ENST00000394120,277,2677
SMAD2,277,6211
DYSF_ENST00000409366,277,2677
DYSF_ENST00000409651,277,2677
COL18A1,277,2811
COL18A1_ENST00000355480,277,2811
TRIM5_ENST00000380027,276,2651
EPDR1_ENST00000476620,276,2651
CTNNA2,276,2675
PKHD1L1,276,2675
RIMS1_ENST00000491071,276,2675
PTCH1_ENST00000375274,276,4335
CELSR1,275,2652
LRRK2,274,2681
NCOR2_ENST00000404121,274,2652
PDE4DIP_ENST00000369354,274,2776
NCOR2_ENST00000356219,274,2652
PTPRZ1,274,2675
AXIN2,274,4682
SYNE1_ENST00000413186,274,3430
PDE4DIP,274,2776
PTPRZ1_ENST00000449182,274,2675
FBN1,274,2721
DNAH3,273,2677
ERBB3_ENST00000415288,273,5451
SMAD2_ENST00000356825,272,6211
RIMS1_ENST00000264839,272,2675
NTRK1_ENST00000392302,272,4272
SMAD2_ENST00000402690,272,6211
RIMS1_ENST00000520567,272,2675
DOCK1_ENST00000280333,271,2835
SCN5A_ENST00000414099,271,2720
TENM1,271,2677
RIMS2_ENST00000262231,271,2675
SCN5A,271,2720
SCN5A_ENST00000450102,271,2720
SCN5A_ENST00000455624,271,2720
SCN5A_ENST00000451551,271,2720
CPAMD8_ENST00000388925,271,2675
DNAH14_ENST00000445597,271,2640
SCN5A_ENST00000425664,271,2720
CPAMD8,271,2675
SMAD2_ENST00000586040,271,6211
RIMS2_ENST00000507740,271,2675
TENM1_ENST00000371130,271,2677
SCN5A_ENST00000333535,271,2720
SCN5A_ENST00000423572,271,2720
NAV3,270,2676
DOCK1,270,2835
FLNA_ENST00000422373,270,2675
FLNA,270,2675
FLNA_ENST00000360319,270,2675
FLNA_ENST00000610817,270,2675
NAV3_ENST00000536525,269,2676
ABCA12,269,2651
HUWE1_ENST00000612484,269,2675
HUWE1,269,2675
HUWE1_ENST00000262854,269,2675
UNC79_ENST00000621021,269,2677
DNAH1,269,2687
FLNA_ENST00000369856,269,2675
COL11A1_ENST00000358392,268,2677
SCN5A_ENST00000449557,268,2720
BRCA2,268,4406
COL11A1_ENST00000353414,268,2677
COL11A1,268,2677
RIMS1,267,2675
DNAH14_ENST00000430092,267,2640
RIMS1_ENST00000518273,267,2675
DIP2C_ENST00000381496,267,2677
TRIO,267,2772
RIMS1_ENST00000517960,267,2675
RIMS1_ENST00000522291,267,2675
CMYA5,267,2651
XIRP2_ENST00000628543,266,2651
COL4A1,266,2651
ANK2_ENST00000509550,266,2677
TRPM3,266,2651
EPHA5,266,4106
TRPM3_ENST00000377111,266,2651
EPHA5_ENST00000273854,266,4106
EPHA5_ENST00000613740,266,4106
COL11A1_ENST00000512756,266,2677
TMEM132D,266,2811
FMN2,266,2675
MYO18B_ENST00000335473,265,2675
MYO18B,265,2675
CACNA1G_ENST00000354983,265,2675
CACNA1G,265,2675
PKD1L1,265,2835
CACNA1G_ENST00000360761,265,2675
CACNA1G_ENST00000429973,265,2675
CACNA1G_ENST00000352832,265,2675
ALK_ENST00000618119,265,4982
MYO18B_ENST00000536101,265,2675
CACNA1G_ENST00000442258,265,2675
CACNA1G_ENST00000358244,265,2675
CACNA1G_ENST00000514181,264,2675
CACNA1G_ENST00000503485,264,2675
CACNA1G_ENST00000507510,264,2675
KIAA1549L,264,2640
CACNA1G_ENST00000513689,264,2675
CACNA1G_ENST00000502264,264,2675
CACNA1G_ENST00000507336,264,2675
CACNA1G_ENST00000505165,264,2675
CACNA1G_ENST00000510366,264,2675
CACNA1G_ENST00000507609,264,2675
ADAMTS2,264,2651
CACNA1G_ENST00000513964,264,2675
EPHA5_ENST00000432638,264,4106
CACNA1G_ENST00000515411,264,2675
CACNA1G_ENST00000514079,264,2675
COL7A1,264,2677
EPHA5_ENST00000354839,264,4106
KDR,264,4988
CACNA1G_ENST00000514717,264,2675
CACNA1G_ENST00000515765,264,2675
CACNA1G_ENST00000512389,264,2675
CACNA1G_ENST00000515165,264,2675
CACNA1G_ENST00000510115,264,2675
CACNA1G_ENST00000507896,264,2675
ANK1,264,2677
DNAH14_ENST00000439375,263,2640
NCOR1,263,3990
SVIL_ENST00000375400,263,2652
XIRP2_ENST00000409273,263,2651
XIRP2_ENST00000409605,263,2651
ACACB_ENST00000377848,262,2812
ACACB,262,2812
PCDH10_ENST00000618019,262,2651
COL27A1,262,2651
HDAC9_ENST00000432645,262,2651
ROS1_ENST00000368507,262,4340
NCOR1_ENST00000395857,262,3990
GRIN2A_ENST00000535259,262,4041
NCOR1_ENST00000395851,262,3990
ADGRB3,262,2776
ROS1,262,4340
UBR5_ENST00000220959,261,2929
CACNA1A_ENST00000638009,261,2675
UBR5,261,2929
DOCK8_ENST00000453981,261,2651
ROBO2_ENST00000614793,261,2675
ARID2_ENST00000422737,261,4327
ANK3_ENST00000355288,261,2651
ATP8A2,261,2675
UBR5_ENST00000521922,261,2929
CACNA1A_ENST00000637769,261,2675
BRCA2_ENST00000544455,261,4406
CACNA1A_ENST00000635895,261,2675
PCDHGC3_ENST00000617641,261,2651
CACNA1A_ENST00000360228,261,2675
CACNA1A_ENST00000637736,261,2675
CACNA1A_ENST00000614285,261,2675
CACNA1A_ENST00000636389,261,2675
PCDHGC3,261,2651
PTCH1,261,4335
DOCK8_ENST00000469391,261,2651
NAV2_ENST00000360655,261,2652
PCDHGC3_ENST00000617222,261,2651
CACNA1A_ENST00000636012,260,2675
AXIN2_ENST00000618960,260,4682
CACNA1A_ENST00000637432,260,2675
CACNA1A,260,2675
AXIN2_ENST00000611991,260,4682
UNC13C,260,2640
RP1_ENST00000637698,260,2652
CACNA1A_ENST00000635727,260,2675
AXIN2_ENST00000375702,260,4682
TNS1_ENST00000646520,260,2677
MSH2,260,5351
CACNA1A_ENST00000573710,260,2675
TSC2,260,4279
SVIL_ENST00000375398,259,2652
LRRC7_ENST00000310961,259,2837
SVIL,259,2652
ADAMTS18,258,3145
DLC1,258,2652
ADGRB3_ENST00000546190,258,2776
EPHA5_ENST00000511294,258,4106
